epoch,val_acc,val_loss,train_acc,train_loss,val_max
1,0.751090238175109,0.5960949646665695,0.5338402406417112,0.688693642616272,0.751090238175109
2,0.8124790338812479,0.47271147623975224,0.7393883689839572,0.5807863473892212,0.8124790338812479
3,0.8386447500838645,0.40541825015494165,0.7774064171122995,0.514212965965271,0.8386447500838645
4,0.8490439449849044,0.37980864498209443,0.8060661764705882,0.4096207022666931,0.8490439449849044
5,0.8614558872861456,0.3426286942781286,0.8252005347593583,0.39681628346443176,0.8614558872861456
6,0.8305937604830593,0.35808103975463423,0.8362299465240641,0.35896894335746765,0.8614558872861456
7,0.8537403555853741,0.35613379056783434,0.8455882352941176,0.3158455491065979,0.8614558872861456
8,0.8768869506876887,0.30207911530073656,0.8627172459893048,0.26954877376556396,0.8768869506876887
9,0.894330761489433,0.26706847881383083,0.865975935828877,0.2909846007823944,0.894330761489433
10,0.8195236497819524,0.3734210041609216,0.8824364973262032,0.17750206589698792,0.894330761489433
11,0.8601140556860114,0.3031069723532555,0.8862800802139037,0.247164785861969,0.894330761489433
12,0.8460248238846024,0.36093058991939464,0.8916276737967914,0.21405357122421265,0.894330761489433
13,0.8976853404897686,0.2406923677375976,0.8998997326203209,0.17717629671096802,0.8976853404897686
14,0.9074136195907414,0.2342392461414033,0.9097593582887701,0.1816205084323883,0.9074136195907414
15,0.8785642401878564,0.26401495735378977,0.9107620320855615,0.12516814470291138,0.9074136195907414
16,0.8983562562898356,0.2570495400181476,0.9150233957219251,0.23088449239730835,0.9074136195907414
17,0.8913116403891311,0.24146829212599613,0.9180314171122995,0.1050347238779068,0.9074136195907414
18,0.9033881247903388,0.22902332602980288,0.920120320855615,0.09413392096757889,0.9074136195907414
19,0.904729956390473,0.23135423010334055,0.9266377005347594,0.1465711146593094,0.9074136195907414
20,0.9181482723918148,0.20479898170587865,0.9286430481283422,0.11049957573413849,0.9181482723918148
21,0.9278765514927877,0.1842838352982034,0.9331550802139037,0.06098659709095955,0.9278765514927877
22,0.9221737671922173,0.19752473526812614,0.9339070855614974,0.0786501094698906,0.9278765514927877
23,0.912110030191211,0.22001382978038586,0.9366644385026738,0.10190025717020035,0.9278765514927877
24,0.9077490774907749,0.22977900005718496,0.9422627005347594,0.09564034640789032,0.9278765514927877
25,0.9211673934921167,0.20969323635576886,0.9429311497326203,0.05986000970005989,0.9278765514927877
26,0.8762160348876216,0.37831846604797437,0.9476938502673797,0.03799040615558624,0.9278765514927877
27,0.8725259979872526,0.38466353540090803,0.9480280748663101,0.04451465606689453,0.9278765514927877
28,0.9074136195907414,0.29508361642427267,0.9500334224598931,0.041374579071998596,0.9278765514927877
29,0.901710835290171,0.2537502319096251,0.953125,0.045875921845436096,0.9278765514927877
30,0.9443139885944314,0.14902813867368597,0.9509525401069518,0.029171213507652283,0.9443139885944314
31,0.8872861455887286,0.3506430394630483,0.9532921122994652,0.07651107013225555,0.9443139885944314
32,0.8701777926870178,0.4257702204458257,0.9546290106951871,0.02594279870390892,0.9443139885944314
33,0.8822542770882255,0.45286290908351223,0.9547961229946524,0.02038707211613655,0.9443139885944314
34,0.9258638040925864,0.2364126522331796,0.9576370320855615,0.05005934461951256,0.9443139885944314
35,0.9131164038913117,0.27824000392029896,0.9583054812834224,0.024990353733301163,0.9443139885944314
36,0.941630325394163,0.1657859612494073,0.9598930481283422,0.026857350021600723,0.9443139885944314
37,0.9308956725930896,0.20087271469070556,0.9600601604278075,0.01796650141477585,0.9443139885944314
38,0.9372693726937269,0.17616997151932817,0.9649899732620321,0.06458933651447296,0.9443139885944314
39,0.9486749412948675,0.14655711937775004,0.9599766042780749,0.028567761182785034,0.9486749412948675
40,0.9463267359946327,0.1534437897040489,0.9698362299465241,0.01740925759077072,0.9486749412948675
41,0.9577323045957732,0.12792070534952144,0.9657419786096256,0.02991100400686264,0.9577323045957732
42,0.9493458570949346,0.1463044804144413,0.9654913101604278,0.036987338215112686,0.9577323045957732
43,0.897349882589735,0.3635411519319453,0.9708389037433155,0.06524234265089035,0.9577323045957732
44,0.9412948674941295,0.18308834913880268,0.9701704545454546,0.029347434639930725,0.9577323045957732
45,0.9147936933914794,0.2554006786184742,0.9739304812834224,0.03217214345932007,0.9577323045957732
46,0.9154646091915465,0.29848597602958377,0.9700868983957219,0.019418098032474518,0.9577323045957732
47,0.9493458570949346,0.15089719984284106,0.9710060160427807,0.035766616463661194,0.9577323045957732
48,0.934250251593425,0.20075244282154328,0.9705882352941176,0.07290182262659073,0.9577323045957732
49,0.9547131834954713,0.13188005452777476,0.9725100267379679,0.02503688633441925,0.9577323045957732
50,0.9030526668903053,0.44566505243803595,0.9721758021390374,0.015849094837903976,0.9577323045957732
51,0.9503522307950352,0.16736704317179132,0.9787767379679144,0.004393428564071655,0.9577323045957732
52,0.9013753773901375,0.46463936916057097,0.9744318181818182,0.04678704962134361,0.9577323045957732
53,0.926870177792687,0.2359935443927633,0.9747660427807486,0.05439034476876259,0.9577323045957732
54,0.8711841663871184,0.642360141807969,0.9772727272727273,0.03202300891280174,0.9577323045957732
55,0.8933243877893324,0.5396150226526438,0.9755180481283422,0.04604056477546692,0.9577323045957732
56,0.959409594095941,0.12556916166176188,0.9747660427807486,0.07051027566194534,0.959409594095941
57,0.9238510566923851,0.3273340621566836,0.9780247326203209,0.015608679503202438,0.959409594095941
58,0.9429721569942973,0.18265900447806147,0.9793616310160428,0.020927395671606064,0.959409594095941
59,0.9480040254948005,0.16323623845868923,0.977105614973262,0.03919336944818497,0.959409594095941
60,0.8990271720899027,0.4329956463597556,0.9787767379679144,0.013213738799095154,0.959409594095941
61,0.9248574303924857,0.2808789513371092,0.9798629679144385,0.053179673850536346,0.959409594095941
62,0.9302247567930225,0.2891375636880068,0.9781082887700535,0.018560104072093964,0.959409594095941
63,0.9251928882925193,0.3177264609393921,0.980197192513369,0.02754887193441391,0.959409594095941
64,0.9070781616907078,0.3698583613050745,0.9817012032085561,0.045774661004543304,0.959409594095941
65,0.9500167728950016,0.15652647392546876,0.9832887700534759,0.06307324022054672,0.959409594095941
66,0.9191546460919154,0.39304339303139674,0.9806149732620321,0.021761663258075714,0.959409594095941
67,0.9181482723918148,0.3373447388727614,0.9845421122994652,0.08713966608047485,0.959409594095941
68,0.9386112042938611,0.2503350022189478,0.9822025401069518,0.006118733435869217,0.959409594095941
69,0.9466621938946662,0.17724856345894488,0.9835394385026738,0.014297325164079666,0.959409594095941
70,0.9208319355920832,0.3034758472696264,0.9847092245989305,0.013615205883979797,0.959409594095941
71,0.9459912780945992,0.19977092275277097,0.9831216577540107,0.021420132368803024,0.959409594095941
72,0.9446494464944649,0.21137272190064826,0.9842914438502673,0.025600522756576538,0.959409594095941
73,0.9584032203958404,0.1456112051977122,0.9852941176470589,0.003815971314907074,0.959409594095941
74,0.9516940623951694,0.1627215519151155,0.9814505347593583,0.018168769776821136,0.959409594095941
75,0.9651123783965112,0.11400834229239758,0.9801136363636364,0.008026398718357086,0.9651123783965112
76,0.9426366990942636,0.22591857394163914,0.9851270053475936,0.035222575068473816,0.9651123783965112
77,0.9345857094934585,0.29058318676308115,0.9829545454545454,0.031930115073919296,0.9651123783965112
78,0.9386112042938611,0.2996073841573076,0.9865474598930482,0.006151705980300903,0.9651123783965112
79,0.9614223414961423,0.12748352913780414,0.986798128342246,0.022630058228969574,0.9651123783965112
80,0.8960080509896008,0.4590899516887804,0.9848763368983957,0.0075024887919425964,0.9651123783965112
81,0.9376048305937604,0.2632274302911568,0.984792780748663,0.013325247913599014,0.9651123783965112
82,0.9312311304931231,0.2782321084845573,0.9903074866310161,0.01232863962650299,0.9651123783965112
83,0.934250251593425,0.2841355173670231,0.9865474598930482,0.011438019573688507,0.9651123783965112
84,0.875209661187521,0.6249848791853861,0.9862132352941176,0.023929312825202942,0.9651123783965112
85,0.9493458570949346,0.18100446000933013,0.9876336898395722,0.0036060884594917297,0.9651123783965112
86,0.9677960415967796,0.12517735916883388,0.9874665775401069,0.05322505906224251,0.9677960415967796
87,0.9258638040925864,0.3341607764521812,0.9902239304812834,0.005642179399728775,0.9677960415967796
88,0.9577323045957732,0.13679802195822938,0.9853776737967914,0.06553757935762405,0.9677960415967796
89,0.9604159677960415,0.13226931688791893,0.9882185828877005,0.013300549238920212,0.9677960415967796
90,0.9577323045957732,0.14763293716501683,0.9882185828877005,0.006727539002895355,0.9677960415967796
91,0.9439785306943979,0.2399505412483469,0.9908088235294118,0.00644809752702713,0.9677960415967796
92,0.9644414625964441,0.13334028129564954,0.9879679144385026,0.009037677198648453,0.9677960415967796
93,0.9419657832941966,0.1815504633445055,0.9880514705882353,0.042556703090667725,0.9677960415967796
94,0.9134518617913452,0.519377986405124,0.9895554812834224,0.027497652918100357,0.9677960415967796
95,0.9131164038913117,0.36556372696414907,0.9888034759358288,0.1082785576581955,0.9677960415967796
96,0.8990271720899027,0.40824793929115255,0.9865474598930482,0.00966828316450119,0.9677960415967796
97,0.9590741361959074,0.14835938401619328,0.9902239304812834,0.0022611021995544434,0.9677960415967796
98,0.9446494464944649,0.24171311780810356,0.9908923796791443,0.0010043606162071228,0.9677960415967796
